Date,Close
2019-08-27,132.74887084960938
2019-08-28,132.57281494140625
2019-08-29,135.076416015625
2019-08-30,134.8221435546875
2019-09-03,133.042236328125
2019-09-04,134.59722900390625
2019-09-05,136.96389770507812
2019-09-06,136.03482055664062
2019-09-09,134.48963928222656
2019-09-10,133.0813751220703
2019-09-11,133.1204833984375
2019-09-12,134.48963928222656
2019-09-13,134.29405212402344
2019-09-16,133.3258514404297
2019-09-17,134.3625030517578
2019-09-18,135.4676055908203
2019-09-19,137.96141052246094
2019-09-20,136.36734008789062
2019-09-23,136.0739288330078
2019-09-24,134.3527374267578
2019-09-25,136.2891082763672
2019-09-26,136.46510314941406
2019-09-27,134.69500732421875
2019-09-30,135.96636962890625
2019-10-01,134.049560546875
2019-10-02,131.682861328125
2019-10-03,133.27699279785156
2019-10-04,135.076416015625
2019-10-07,134.0984344482422
2019-10-08,132.68040466308594
2019-10-09,135.1937713623047
2019-10-10,136.03482055664062
2019-10-11,136.60203552246094
2019-10-14,136.4748992919922
2019-10-15,138.4503936767578
2019-10-16,137.31594848632812
2019-10-17,136.61181640625
2019-10-18,134.38204956054688
2019-10-21,135.37957763671875
2019-10-22,133.36495971679688
2019-10-23,134.21580505371094
2019-10-24,136.8563232421875
2019-10-25,137.62890625
2019-10-28,141.0126495361328
2019-10-29,139.6826171875
2019-10-30,141.4234161376953
2019-10-31,140.21072387695312
2019-11-01,140.55300903320312
2019-11-04,141.36471557617188
2019-11-05,141.27670288085938
2019-11-06,140.88551330566406
2019-11-07,141.0811004638672
2019-11-08,142.74365234375
2019-11-11,142.89035034179688
2019-11-12,143.82920837402344
2019-11-13,144.0638885498047
2019-11-14,144.79737854003906
2019-11-15,146.665283203125
2019-11-18,147.02713012695312
2019-11-19,147.07603454589844
2019-11-20,146.82090759277344
2019-11-21,146.68350219726562
2019-11-22,146.79147338867188
2019-11-25,148.40078735351562
2019-11-26,149.18580627441406
2019-11-27,149.4704132080078
2019-11-29,148.54795837402344
2019-12-02,146.7522430419922
2019-12-03,146.51669311523438
2019-12-04,147.0465850830078
2019-12-05,147.12509155273438
2019-12-06,148.9110565185547
2019-12-09,148.52835083007812
2019-12-10,148.30264282226562
2019-12-11,148.86196899414062
2019-12-12,150.37318420410156
2019-12-13,151.6390380859375
2019-12-16,152.6203155517578
2019-12-17,151.79605102539062
2019-12-18,151.48202514648438
2019-12-19,152.79698181152344
2019-12-20,154.4651641845703
2019-12-23,154.4651641845703
2019-12-24,154.43572998046875
2019-12-26,155.7016143798828
2019-12-27,155.98617553710938
2019-12-30,154.64181518554688
2019-12-31,154.74974060058594
2020-01-02,157.6151123046875
2020-01-03,155.65252685546875
2020-01-06,156.0548553466797
2020-01-07,154.63198852539062
2020-01-08,157.0950164794922
2020-01-09,159.0576171875
2020-01-10,158.3216552734375
2020-01-13,160.225341796875
2020-01-14,159.09689331054688
2020-01-15,160.1272430419922
2020-01-16,163.06129455566406
2020-01-17,163.973876953125
2020-01-21,163.3851318359375
2020-01-22,162.60006713867188
2020-01-23,163.6009979248047
2020-01-24,161.95240783691406
2020-01-27,159.2440643310547
2020-01-28,162.36459350585938
2020-01-29,164.8962860107422
2020-01-30,169.54759216308594
2020-01-31,167.0453338623047
2020-02-03,171.11769104003906
2020-02-04,176.7502899169922
2020-02-05,176.534423828125
2020-02-06,180.19464111328125
2020-02-07,180.44976806640625
2020-02-10,185.1697998046875
2020-02-11,180.989501953125
2020-02-12,181.25442504882812
2020-02-13,180.2731475830078
2020-02-14,181.8824462890625
2020-02-18,183.72727966308594
2020-02-19,184.2783203125
2020-02-20,181.4641876220703
2020-02-21,175.72760009765625
2020-02-24,168.15101623535156
2020-02-25,165.376220703125
2020-02-26,167.4425506591797
2020-02-27,155.6446990966797
2020-02-28,159.41336059570312
2020-03-02,170.0205841064453
2020-03-03,161.87327575683594
2020-03-04,167.81646728515625
2020-03-05,163.6050567626953
2020-03-06,158.9803924560547
2020-03-09,148.2058868408203
2020-03-10,158.3408203125
2020-03-11,151.16766357421875
2020-03-12,136.8311767578125
2020-03-13,156.28431701660156
2020-03-16,133.24951171875
2020-03-17,144.2208251953125
2020-03-18,138.14968872070312
2020-03-19,140.4226837158203
2020-03-20,135.14859008789062
2020-03-23,133.800537109375
2020-03-24,145.96243286132812
2020-03-25,144.56520080566406
2020-03-26,153.60792541503906
2020-03-27,147.30064392089844
2020-03-30,157.66188049316406
2020-03-31,155.18226623535156
2020-04-01,149.67202758789062
2020-04-02,152.77149963378906
2020-04-03,151.36447143554688
2020-04-06,162.62107849121094
2020-04-07,160.86961364746094
2020-04-08,162.48333740234375
2020-04-09,162.49317932128906
2020-04-13,162.8572540283203
2020-04-14,170.91598510742188
2020-04-15,169.1251678466797
2020-04-16,174.20242309570312
2020-04-17,175.73744201660156
2020-04-20,172.25416564941406
2020-04-21,165.13021850585938
2020-04-22,170.73887634277344
2020-04-23,168.67251586914062
2020-04-24,171.7523651123047
