,Date,Close
0,2020-11-03,109.57429504394533
1,2020-11-04,114.04893493652344
2,2020-11-05,118.09695434570312
3,2020-11-06,117.9627914428711
4,2020-11-09,115.60730743408205
5,2020-11-10,115.25945281982422
6,2020-11-11,118.75788116455078
7,2020-11-12,118.47959899902344
8,2020-11-13,118.529296875
9,2020-11-16,119.56291961669922
10,2020-11-17,118.65848541259766
11,2020-11-18,117.30682373046876
12,2020-11-19,117.91309356689452
13,2020-11-20,116.6210479736328
14,2020-11-23,113.1524429321289
15,2020-11-24,114.46435546875
16,2020-11-25,115.31907653808594
17,2020-11-27,115.87564849853516
18,2020-11-30,118.32058715820312
19,2020-12-01,121.96808624267578
20,2020-12-02,122.32588958740234
21,2020-12-03,122.1867446899414
22,2020-12-04,121.5009765625
23,2020-12-07,122.99177551269533
24,2020-12-08,123.61792755126952
25,2020-12-09,121.03385162353516
26,2020-12-10,122.48490142822266
27,2020-12-11,121.65999603271484
28,2020-12-14,121.03385162353516
29,2020-12-15,127.09647369384766
30,2020-12-16,127.0269012451172
31,2020-12-17,127.91144561767578
32,2020-12-18,125.88395690917967
33,2020-12-21,127.4443359375
34,2020-12-22,131.07196044921875
35,2020-12-23,130.15760803222656
36,2020-12-24,131.16140747070312
37,2020-12-28,135.85250854492188
38,2020-12-29,134.04364013671875
39,2020-12-30,132.90069580078125
40,2020-12-31,131.8769989013672
41,2021-01-04,128.61709594726562
42,2021-01-05,130.20729064941406
43,2021-01-06,125.82432556152344
44,2021-01-07,130.11785888671875
45,2021-01-08,131.2409210205078
46,2021-01-11,128.18972778320312
47,2021-01-12,128.01083374023438
48,2021-01-13,130.08802795410156
49,2021-01-14,128.12017822265625
50,2021-01-15,126.36100769042967
51,2021-01-19,127.04678344726562
52,2021-01-20,131.22105407714844
53,2021-01-21,136.03140258789062
54,2021-01-22,138.21791076660156
55,2021-01-25,142.04432678222656
56,2021-01-26,142.28286743164062
57,2021-01-27,141.18960571289062
58,2021-01-28,136.25003051757812
59,2021-01-29,131.15147399902344
60,2021-02-01,133.318115234375
61,2021-02-02,134.1629180908203
62,2021-02-03,133.11935424804688
63,2021-02-04,136.5482177734375
64,2021-02-05,136.12518310546875
65,2021-02-08,136.2744903564453
66,2021-02-09,135.37864685058594
67,2021-02-10,134.76153564453125
68,2021-02-11,134.50274658203125
69,2021-02-12,134.7416229248047
70,2021-02-16,132.57176208496094
71,2021-02-17,130.232666015625
72,2021-02-18,129.10791015625
73,2021-02-19,129.26715087890625
74,2021-02-22,125.41512298583984
75,2021-02-23,125.27577209472656
76,2021-02-24,124.76815032958984
77,2021-02-25,120.42838287353516
78,2021-02-26,120.69712829589844
79,2021-03-01,127.19681549072266
80,2021-03-02,124.53921508789062
81,2021-03-03,121.49341583251952
82,2021-03-04,119.5723648071289
83,2021-03-05,120.85638427734376
84,2021-03-08,115.8198699951172
85,2021-03-09,120.52791595458984
86,2021-03-10,119.4230728149414
87,2021-03-11,121.39387512207033
88,2021-03-12,120.46819305419922
89,2021-03-15,123.4144515991211
90,2021-03-16,124.98712158203124
91,2021-03-17,124.1808853149414
92,2021-03-18,119.97051239013672
93,2021-03-19,119.43302154541016
94,2021-03-22,122.81724548339844
95,2021-03-23,121.97119140625
96,2021-03-24,119.53255462646484
97,2021-03-25,120.03023529052734
98,2021-03-26,120.64735412597656
99,2021-03-29,120.82652282714844
100,2021-03-30,119.34343719482422
101,2021-03-31,121.58300018310548
102,2021-04-01,122.42904663085938
103,2021-04-05,125.31559753417967
104,2021-04-06,125.62415313720705
105,2021-04-07,127.30631256103516
106,2021-04-08,129.7548828125
107,2021-04-09,132.38262939453125
108,2021-04-12,130.6308135986328
109,2021-04-13,133.8059844970703
110,2021-04-14,131.41712951660156
111,2021-04-15,133.87567138671875
112,2021-04-16,133.53726196289062
113,2021-04-19,134.21409606933594
114,2021-04-20,132.49212646484375
115,2021-04-21,132.8802947998047
116,2021-04-22,131.3275604248047
117,2021-04-23,133.69650268554688
118,2021-04-26,134.0946502685547
119,2021-04-27,133.7661895751953
