,Date,Close
0,2020-11-02,78.94152074531443
1,2020-11-03,80.57039290724448
2,2020-11-04,80.73627381880307
3,2020-11-05,82.2889392213914
4,2020-11-06,82.27777592186789
5,2020-11-09,84.90613913073123
6,2020-11-10,85.42216918769392
7,2020-11-11,85.43995444520006
8,2020-11-12,84.32708181686772
9,2020-11-13,85.98937943722437
10,2020-11-16,87.44338196458169
11,2020-11-17,87.0605907011958
12,2020-11-18,86.08162663399594
13,2020-11-19,86.43281873568748
14,2020-11-20,86.00452351454392
15,2020-11-23,87.00694582878964
16,2020-11-24,88.48102579186263
17,2020-11-25,88.01628358271516
18,2020-11-27,88.14201110890768
19,2020-11-30,87.54480122709737
20,2020-12-01,88.22187987809042
21,2020-12-02,88.14725085716803
22,2020-12-03,88.4116293018304
23,2020-12-04,89.6115816738999
24,2020-12-07,89.24989457500791
25,2020-12-08,89.60965235372191
26,2020-12-09,89.23049811599324
27,2020-12-10,89.0958015455783
28,2020-12-11,88.79716261960928
29,2020-12-14,88.26784140623889
30,2020-12-15,89.64613849676928
31,2020-12-16,89.5659204709877
32,2020-12-17,90.25183807993398
33,2020-12-18,90.09549335600104
34,2020-12-21,89.5153477029893
35,2020-12-22,89.26057715786314
36,2020-12-23,89.56038418904092
37,2020-12-24,89.83810602924198
38,2020-12-28,89.96495474773704
39,2020-12-29,89.54025569355603
40,2020-12-30,90.07166841192154
41,2020-12-31,90.75777817351148
42,2021-01-04,89.23950969478459
43,2021-01-05,89.93721279241507
44,2021-01-06,91.85891080018386
45,2021-01-07,92.87089082454015
46,2021-01-08,93.12425116659368
47,2021-01-11,92.98375666604458
48,2021-01-12,93.541160439982
49,2021-01-13,93.19374205070793
50,2021-01-14,93.27642350289427
51,2021-01-15,92.5755011294652
52,2021-01-19,93.14972000446134
53,2021-01-20,93.73617331727036
54,2021-01-21,93.32893963693417
55,2021-01-22,92.92723263120187
56,2021-01-25,92.91290226376172
57,2021-01-26,92.40343951253058
58,2021-01-27,90.14184734659288
59,2021-01-28,91.08032241029647
60,2021-01-29,89.5153646272363
61,2021-02-01,90.66546842889878
62,2021-02-02,91.83213925361632
63,2021-02-03,91.8582828588856
64,2021-02-04,92.973520731463
65,2021-02-05,93.54468988909304
66,2021-02-08,94.56852934198471
67,2021-02-09,94.54277835771876
68,2021-02-10,94.74786048491023
69,2021-02-11,94.8448204901612
70,2021-02-12,95.3363745536619
71,2021-02-16,95.16327772788632
72,2021-02-17,95.02621258578256
73,2021-02-18,94.56718790646896
74,2021-02-19,95.1474912143448
75,2021-02-22,94.99946808352054
76,2021-02-23,95.20276608281922
77,2021-02-24,96.43622946276248
78,2021-02-25,94.32807919585588
79,2021-02-26,93.77996881957192
80,2021-03-01,95.83361413409408
81,2021-03-02,95.28573346600948
82,2021-03-03,94.55700918540214
83,2021-03-04,93.11250435958787
84,2021-03-05,95.22896016685708
85,2021-03-08,95.72211154456278
86,2021-03-09,96.0698611643708
87,2021-03-10,96.9742584089631
88,2021-03-11,97.66441786173478
89,2021-03-12,98.34827580961208
90,2021-03-15,99.31601825732628
91,2021-03-16,98.58119667386546
92,2021-03-17,98.9291861450788
93,2021-03-18,98.0001086193381
94,2021-03-19,97.84610182104758
95,2021-03-22,97.98629315154066
96,2021-03-23,96.62537615044604
97,2021-03-24,96.41432230680893
98,2021-03-25,97.58964562879024
99,2021-03-26,99.40267292041224
100,2021-03-29,98.92815919061309
101,2021-03-30,98.98924505131916
102,2021-03-31,98.90380308234576
103,2021-04-01,99.9401715102705
104,2021-04-05,100.95861293968645
105,2021-04-06,101.01265952425096
106,2021-04-07,100.61374876337143
107,2021-04-08,100.76997205354635
108,2021-04-09,101.43917610344376
109,2021-04-12,101.58860433448864
110,2021-04-13,101.44606194218386
111,2021-04-14,101.56422361355384
112,2021-04-15,102.38429780839716
113,2021-04-16,102.89434848479854
114,2021-04-19,102.35591823846391
115,2021-04-20,101.70985450790924
116,2021-04-21,102.98477657558848
117,2021-04-22,102.4877412458068
118,2021-04-23,103.53947871634104
119,2021-04-26,103.62363021119128
120,2021-04-27,103.80349440945004
121,2021-04-28,103.55460201189356
122,2021-04-29,104.31544421483012
123,2021-04-30,103.4702807514413
124,2021-05-03,104.07094231624048
125,2021-05-04,103.93781611525895
126,2021-05-05,104.11908221939235
127,2021-05-06,104.61605728714213
128,2021-05-07,105.63195335286336
129,2021-05-10,105.29009506771864
130,2021-05-11,104.0467223125754
131,2021-05-12,101.66136850199652
132,2021-05-13,103.17259232280324
