,Date,Close
0,2020-11-02,1124.3133544921875
1,2020-11-03,1146.5666910807292
2,2020-11-04,1170.5399983723958
3,2020-11-05,1187.8566487630208
4,2020-11-06,1221.9366861979167
5,2020-11-09,1203.0333251953125
6,2020-11-10,1179.6400146484375
7,2020-11-11,1206.7200113932292
8,2020-11-12,1192.2899983723958
9,2020-11-13,1196.203369140625
10,2020-11-16,1198.2067057291667
11,2020-11-17,1195.3499755859375
12,2020-11-18,1190.8200276692708
13,2020-11-19,1197.1866455078125
14,2020-11-20,1184.7899576822915
15,2020-11-23,1177.6966959635415
16,2020-11-24,1175.1899820963542
17,2020-11-25,1177.1466878255208
18,2020-11-27,1181.2300211588542
19,2020-11-30,1192.3733723958333
20,2020-12-01,1215.3299967447915
21,2020-12-02,1196.3233235677085
22,2020-12-03,1198.2566731770833
23,2020-12-04,1209.6666666666667
24,2020-12-07,1209.8100179036458
25,2020-12-08,1201.1066487630208
26,2020-12-09,1200.443359375
27,2020-12-10,1202.2999674479167
28,2020-12-11,1200.0566813151042
29,2020-12-14,1199.9700113932292
30,2020-12-15,1224.9966634114585
31,2020-12-16,1234.1266682942708
32,2020-12-17,1240.3000081380208
33,2020-12-18,1245.0999755859375
34,2020-12-21,1248.7433268229167
35,2020-12-22,1247.3400065104167
36,2020-12-23,1243.3599853515625
37,2020-12-24,1252.3199869791667
38,2020-12-28,1242.9566650390625
39,2020-12-29,1235.7633056640625
40,2020-12-30,1227.9733479817708
41,2020-12-31,1237.2766520182292
42,2021-01-04,1220.1300048828125
43,2021-01-05,1237.2699788411458
44,2021-01-06,1256.7333170572915
45,2021-01-07,1278.9066975911458
46,2021-01-08,1297.4499918619792
47,2021-01-11,1304.3666585286458
48,2021-01-12,1301.42333984375
49,2021-01-13,1290.3566487630208
50,2021-01-14,1288.010009765625
51,2021-01-15,1290.8366292317708
52,2021-01-19,1299.6433512369792
53,2021-01-20,1329.8000081380208
54,2021-01-21,1331.6233723958333
55,2021-01-22,1318.6866861979167
56,2021-01-25,1305.2766520182292
57,2021-01-26,1298.2366943359375
58,2021-01-27,1252.3566487630208
59,2021-01-28,1265.9933675130208
60,2021-01-29,1255.489990234375
61,2021-02-01,1283.056640625
62,2021-02-02,1311.4366861979167
63,2021-02-03,1294.3233235677085
64,2021-02-04,1305.6266682942708
65,2021-02-05,1307.5033365885415
66,2021-02-08,1312.739990234375
67,2021-02-09,1327.1033121744792
68,2021-02-10,1321.4466959635415
69,2021-02-11,1298.5333251953125
70,2021-02-12,1298.336669921875
71,2021-02-16,1282.7166341145833
72,2021-02-17,1272.9766438802085
73,2021-02-18,1272.703369140625
74,2021-02-19,1281.4232991536458
75,2021-02-22,1249.0066731770833
76,2021-02-23,1237.296630859375
77,2021-02-24,1255.5066731770833
78,2021-02-25,1227.0733235677085
79,2021-02-26,1239.3233642578125
80,2021-03-01,1263.0033365885415
81,2021-03-02,1259.3799641927085
82,2021-03-03,1226.9966634114585
83,2021-03-04,1192.9933268229167
84,2021-03-05,1204.3733317057292
85,2021-03-08,1204.8599853515625
86,2021-03-09,1233.3666585286458
87,2021-03-10,1242.5566813151042
88,2021-03-11,1268.203369140625
89,2021-03-12,1268.7133382161458
90,2021-03-15,1293.0199788411458
91,2021-03-16,1288.4632975260415
92,2021-03-17,1287.1933186848958
93,2021-03-18,1277.7433268229167
94,2021-03-19,1289.7033284505208
95,2021-03-22,1305.4733072916667
96,2021-03-23,1297.1899820963542
97,2021-03-24,1295.4433186848958
98,2021-03-25,1307.8066813151042
99,2021-03-26,1340.7633056640625
100,2021-03-29,1342.4933268229167
101,2021-03-30,1326.9866536458333
102,2021-03-31,1326.9366455078125
103,2021-04-01,1344.1632893880208
104,2021-04-05,1354.5066731770833
105,2021-04-06,1376.5166422526042
106,2021-04-07,1374.3766682942708
107,2021-04-08,1382.5333658854167
108,2021-04-09,1397.443359375
109,2021-04-12,1404.1766357421875
110,2021-04-13,1401.5033365885415
111,2021-04-14,1397.3833414713542
112,2021-04-15,1423.9299723307292
113,2021-04-16,1437.7366536458333
114,2021-04-19,1443.86669921875
115,2021-04-20,1441.0366617838542
116,2021-04-21,1435.2166748046875
117,2021-04-22,1420.1433512369792
118,2021-04-23,1425.010009765625
119,2021-04-26,1409.1900227864585
120,2021-04-27,1415.8400065104167
121,2021-04-28,1420.0500081380208
122,2021-04-29,1429.0199788411458
123,2021-04-30,1423.1566569010415
124,2021-05-03,1420.8733317057292
125,2021-05-04,1402.9733479817708
126,2021-05-05,1397.2066650390625
127,2021-05-06,1399.6099853515625
128,2021-05-07,1403.9366861979167
129,2021-05-10,1385.336669921875
130,2021-05-11,1376.1066487630208
131,2021-05-12,1359.7833251953125
132,2021-05-13,1370.0333251953125
133,2021-05-14,1386.1466471354167
134,2021-05-17,1374.1599934895833
135,2021-05-18,1360.27001953125
136,2021-05-19,1341.8232828776042
137,2021-05-20,1363.1433512369792
138,2021-05-21,1355.5166829427085
139,2021-05-24,1356.9566650390625
140,2021-05-25,1351.2633463541667
141,2021-05-26,1345.8400065104167
142,2021-05-27,1357.97998046875
143,2021-05-28,1359.8433024088542
144,2021-06-01,1356.0933430989585
145,2021-06-02,1347.3100179036458
146,2021-06-03,1326.8400065104167
147,2021-06-04,1323.4566243489585
148,2021-06-07,1318.8933512369792
149,2021-06-08,1331.9366861979167
150,2021-06-09,1328.1699625651042
151,2021-06-10,1339.8699951171875
152,2021-06-11,1362.2966715494792
153,2021-06-14,1376.3866373697915
154,2021-06-15,1377.36669921875
155,2021-06-16,1374.5900065104167
156,2021-06-17,1384.3933512369792
157,2021-06-18,1379.5933430989585
158,2021-06-21,1402.25
159,2021-06-22,1419.7100016276042
160,2021-06-23,1418.3333333333333
161,2021-06-24,1433.0600179036458
162,2021-06-25,1450.0133463541667
163,2021-06-28,1461.8800455729167
164,2021-06-29,1474.5433349609375
165,2021-06-30,1475.9666341145833
166,2021-07-01,1481.6966552734375
167,2021-07-02,1505.6566569010415
168,2021-07-06,1509.4366861979167
169,2021-07-07,1523.0833333333333
170,2021-07-08,1511.9866943359375
171,2021-07-09,1530.7300211588542
172,2021-07-12,1543.050048828125
173,2021-07-13,1535.6133219401042
174,2021-07-14,1545.1700032552085
175,2021-07-15,1538.3233235677085
176,2021-07-16,1538.260009765625
177,2021-07-19,1524.7966715494792
178,2021-07-20,1539.836669921875
