,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,cluster
GOOGL,1455.59997558594,1482.82995605469,1451.02001953125,1459.14001464844,1483.43005371094,1510.44995117188,1564.58996582031,1567.06994628906,1563.43994140625,1555.46997070313,1567.69995117188,1529.94995117188,1551.07995605469,1585.98999023438,1606.66003417969,1632.97998046875,1584.2900390625,1598.88000488281,1510.80004882813,1556.88000488281,1616.10998535156,1624.31994628906,1645.66003417969,1745.84997558594,1762.5,1759.72998046875,1761.42004394531,1737.71997070313,1747.22998046875,1742.81994628906,1772.26000976563,1774.03002929688,1761.66003417969,1740.64001464844,1758.56994628906,1736.38000488281,1727.56005859375,1763.90002441406,1764.13000488281,1787.02001953125,1754.40002441406,1795.35998535156,1824.96997070313,1821.83996582031,1823.76000976563,1817.03002929688,1811.32995605469,1777.85998535156,1767.65002441406,1774.80004882813,1752.26000976562,1761.07995605469,1757.18994140625,1740.51000976563,1726.21997070313,1734.56005859375,1720.21997070313,1728.22998046875,1734.16003417969,1773.9599609375,1757.76000976563,1736.25,1752.64001464844,1726.13000488281,1740.05004882813,1722.88000488281,1774.33996582031,1797.82995605469,1756.2900390625,1737.43005371094,1747.25,1730.92004394531,1727.61999511719,1784.46997070313,1880.06994628906,1884.15002441406,1892.56005859375,1894.28002929687,1907.94995117188,1818.93994140625,1853.19995117188,1827.35998535156,1893.06994628906,1919.11999511719,2058.8798828125,2053.6298828125,2088.830078125,2084.52001953125,2075.38989257813,2086.47998046875,2088.75,2095.03002929687,2110.69995117187,2118.6201171875,2105.81005859375,2088.81005859375,2054.26000976562,2060.1201171875,2083.81005859375,2015.94995117187,2021.91003417969,2069.65991210937,2064.47998046875,2011.41003417969,2033.93005371094,2097.07006835937,2007.5,2040.35998535156,2036.18994140625,2100.5400390625,2050.0,2054.43994140625,2083.88989257812,2082.21997070312,2021.33996582031,2026.9599609375,2030.68994140625,2041.32995605469,2032.53002929687,2032.4599609375,2024.72998046875,2045.7900390625,2046.46997070312,2062.52001953125,2129.78002929687,2218.9599609375,2209.26000976563,2239.03002929687,2250.42993164062,2270.669921875,2244.6201171875,2254.42993164062,2241.90991210937,2285.25,2282.75,2289.76000976562,2279.01000976563,2278.35009765625,2252.52001953125,2299.92993164063,2309.92993164062,2290.97998046875,2359.0400390625,2392.76000976563,2353.5,2343.080078125,2306.830078125,2314.77001953125,2337.35009765625,2351.92993164062,2291.75,2270.06005859375,2200.25,2229.0400390625,2278.3798828125,2288.919921875,2262.46997070312,2271.5,2306.94995117187,2294.1298828125,2361.0400390625,2362.8701171875,2380.31005859375,2362.67993164062,2356.85009765625,2381.17993164062,2370.59008789062,2347.580078125,2393.57006835937,2402.30004882812,2398.43994140625,2407.93994140625,2435.1298828125,2430.19995117187,2448.90991210938,2428.38989257812,2415.44995117188,2434.8701171875,2402.21997070312,2436.25,2446.61010742188,2442.5400390625,2450.0,2450.169921875,2450.71997070312,2445.44995117187,2441.7900390625,2448.88989257812,2505.14990234375,2523.80004882813,2529.47998046875,2500.8798828125,2510.3701171875,2539.51000976563,2546.830078125,2564.73999023437,2540.10009765625,2539.39990234375,2491.56005859375,2524.18994140625,2550.97998046875,2568.42993164063,2660.30004882812,2680.69995117188,2638.0,2721.8798828125,2715.55004882812,2694.53002929687,2697.09008789063,2712.60009765625,2702.51000976562,2725.03002929687,2714.77001953125,2738.26000976562,2736.13989257812,2725.580078125,2743.8798828125,2754.55004882813,2766.18994140625,2733.22998046875,2708.97998046875,2713.60009765625,2748.59008789062,2800.830078125,2825.22998046875,2841.580078125,2828.81005859375,2880.080078125,2891.81005859375,2893.94995117188,2904.31005859375,2865.73999023437,2874.7900390625,2885.61010742188,2873.82006835937,2870.82006835938,2817.52001953125,2846.64990234375,2850.88989257813,2888.59008789063,2872.19995117188,2816.0,2774.38989257812,2780.65991210938,2805.669921875,2824.32006835938,2844.30004882812,2821.43994140625,2716.60009765625,2687.07006835937,2673.52001953125,2730.86010742187,2673.18994140625,2720.4599609375,2751.30004882813,2784.5,2795.7099609375,2778.28002929687,2728.97998046875,2751.63989257813,2823.02001953125,2827.36010742187,2855.56005859375,2864.73999023437,2835.3798828125,2837.71997070312,2751.330078125,2748.93994140625,2786.169921875,2924.35009765625,2916.97998046875,2960.919921875,2869.93994140625,2908.64990234375,2931.9599609375,2965.35009765625,2977.0400390625,2980.6201171875,2978.3701171875,2917.8701171875,2915.330078125,2973.56005859375,2969.0400390625,2957.52001953125,2960.93994140625,2996.77001953125,2978.53002929687,2926.0400390625,2915.63989257812,2922.39990234375,2843.65991210937,2910.61010742187,2837.94995117187,2821.03002929687,2859.32006835937,2840.03002929688,2863.10009765625,2945.38989257812,2963.72998046875,1.0
GOOG,1458.42004394531,1486.02001953125,1453.43994140625,1460.2900390625,1485.93005371094,1515.21997070313,1569.15002441406,1571.68005371094,1568.07995605469,1559.13000488281,1573.01000976563,1534.60998535156,1555.93005371094,1593.31005859375,1615.32995605469,1641.0,1590.44995117188,1604.26000976563,1516.61999511719,1567.23999023438,1621.01000976563,1626.03002929688,1650.2099609375,1749.13000488281,1763.36999511719,1761.75,1763.0,1740.39001464844,1752.7099609375,1749.83996582031,1777.02001953125,1781.38000488281,1770.15002441406,1746.78002929687,1763.92004394531,1742.18994140625,1734.85998535156,1768.88000488281,1771.43005371094,1793.18994140625,1760.73999023438,1798.09997558594,1827.94995117188,1826.77001953125,1827.98999023438,1819.47998046875,1818.55004882813,1784.13000488281,1775.32995605469,1781.77001953125,1760.06005859375,1767.77001953125,1763.0,1747.90002441406,1731.01000976563,1739.36999511719,1723.5,1732.38000488281,1738.84997558594,1776.08996582031,1758.71997070313,1739.52001953125,1751.88000488281,1728.23999023438,1740.92004394531,1735.2900390625,1787.25,1807.2099609375,1766.71997070313,1746.55004882813,1754.40002441406,1740.18005371094,1736.18994140625,1790.85998535156,1886.90002441406,1891.25,1901.05004882813,1899.40002441406,1917.23999023438,1830.7900390625,1863.10998535156,1835.73999023438,1901.34997558594,1927.51000976563,2070.07006835937,2062.3701171875,2098.0,2092.90991210937,2083.51000976563,2095.3798828125,2095.88989257812,2104.11010742187,2121.89990234375,2128.31005859375,2117.19995117187,2101.13989257812,2064.8798828125,2070.86010742187,2095.169921875,2031.35998535156,2036.85998535156,2081.51000976562,2075.84008789062,2026.7099609375,2049.09008789062,2108.5400390625,2024.17004394531,2052.69995117187,2055.03002929687,2114.77001953125,2061.919921875,2066.48999023438,2092.52001953125,2091.080078125,2036.21997070312,2043.19995117187,2038.58996582031,2052.9599609375,2045.06005859375,2044.35998535156,2035.55004882812,2055.94995117187,2055.5400390625,2068.6298828125,2137.75,2225.55004882812,2224.75,2249.67993164062,2265.43994140625,2285.8798828125,2254.7900390625,2267.27001953125,2254.84008789063,2296.65991210938,2297.76000976562,2302.39990234375,2293.6298828125,2293.2900390625,2267.919921875,2315.30004882812,2326.73999023437,2307.1201171875,2379.90991210938,2429.88989257812,2410.1201171875,2395.169921875,2354.25,2356.73999023437,2381.35009765625,2398.68994140625,2341.65991210937,2308.76000976563,2239.080078125,2261.96997070312,2316.15991210937,2321.40991210938,2303.42993164062,2308.7099609375,2356.09008789062,2345.10009765625,2406.669921875,2409.07006835937,2433.53002929687,2402.51000976563,2411.56005859375,2429.81005859375,2421.28002929687,2404.61010742187,2451.76000976562,2466.09008789062,2482.85009765625,2491.39990234375,2521.60009765625,2513.92993164063,2527.0400390625,2520.65991210937,2513.92993164063,2527.419921875,2511.35009765625,2529.10009765625,2539.98999023438,2529.22998046875,2545.63989257813,2539.89990234375,2536.38989257812,2520.3701171875,2506.32006835938,2527.3701171875,2574.3798828125,2595.419921875,2601.55004882813,2583.5400390625,2591.48999023437,2611.28002929687,2619.88989257812,2641.64990234375,2625.330078125,2636.90991210937,2585.080078125,2622.03002929687,2652.01000976562,2666.57006835938,2756.32006835938,2792.88989257812,2735.92993164063,2727.6298828125,2730.81005859375,2704.419921875,2719.7900390625,2725.60009765625,2720.57006835937,2738.80004882812,2740.71997070312,2760.0400390625,2761.92993164062,2753.7900390625,2767.7900390625,2768.1201171875,2778.32006835937,2746.01000976562,2731.39990234375,2738.27001953125,2768.73999023437,2821.98999023437,2847.96997070312,2859.0,2842.4599609375,2891.01000976562,2909.38989257812,2909.23999023437,2916.84008789063,2884.3798828125,2895.5,2910.3798828125,2897.669921875,2898.27001953125,2838.419921875,2869.30004882812,2868.1201171875,2904.1201171875,2887.46997070312,2829.27001953125,2780.34008789062,2792.92993164062,2818.77001953125,2836.53002929687,2852.65991210938,2830.02001953125,2723.67993164062,2690.419921875,2665.31005859375,2729.25,2675.30004882812,2723.5400390625,2747.080078125,2783.7099609375,2801.1201171875,2776.94995117188,2734.26000976562,2758.0,2828.23999023437,2833.5,2859.2099609375,2876.43994140625,2848.30004882813,2855.61010742187,2772.5,2775.4599609375,2793.43994140625,2928.55004882813,2922.580078125,2965.40991210937,2875.47998046875,2917.26000976562,2935.80004882812,2973.65991210937,2984.82006835937,2987.03002929687,2984.96997070312,2932.52001953125,2934.9599609375,2992.90991210938,2987.76000976562,2981.52001953125,2981.23999023437,3014.17993164062,2999.05004882812,2941.57006835937,2935.13989257813,2934.35009765625,2856.1201171875,2922.28002929687,2849.0400390625,2832.36010742187,2875.53002929687,2850.40991210937,2875.92993164062,2960.72998046875,2974.40991210938,1.0
AZO,1176.98999023438,1178.27001953125,1138.53002929688,1139.98999023438,1150.0,1137.73999023438,1144.06005859375,1164.58996582031,1169.03002929688,1193.26000976563,1193.38000488281,1176.42004394531,1178.61999511719,1178.11999511719,1175.55004882813,1183.16003417969,1152.0,1133.58996582031,1128.84997558594,1129.76000976563,1128.97998046875,1141.15002441406,1164.65002441406,1154.02001953125,1149.51000976563,1158.53002929688,1151.39001464844,1170.41003417969,1181.82995605469,1159.72998046875,1155.80004882813,1146.02001953125,1124.2099609375,1131.65002441406,1133.76000976563,1114.19995117188,1113.41003417969,1135.7900390625,1129.59997558594,1119.23999023438,1137.65002441406,1164.83996582031,1152.21997070313,1154.01000976563,1162.63000488281,1157.18005371094,1095.98999023438,1136.67004394531,1137.84997558594,1155.30004882813,1151.13000488281,1179.36999511719,1190.5,1180.89001464844,1181.90002441406,1192.91003417969,1190.18994140625,1192.98999023438,1204.21997070313,1192.61999511719,1177.11999511719,1175.86999511719,1185.43994140625,1180.40002441406,1180.34997558594,1229.69995117188,1246.0400390625,1252.92004394531,1265.4599609375,1282.15002441406,1259.43994140625,1248.02001953125,1248.32995605469,1238.2900390625,1239.97998046875,1246.41003417969,1227.16003417969,1196.0400390625,1194.55004882813,1137.2099609375,1146.64001464844,1118.36999511719,1159.32995605469,1193.67004394531,1194.59997558594,1220.39001464844,1220.43005371094,1224.94995117188,1224.31994628906,1212.67004394531,1150.42004394531,1146.65002441406,1173.31994628906,1192.96997070313,1211.2900390625,1205.72998046875,1188.58996582031,1185.18994140625,1189.85998535156,1160.56994628906,1159.92004394531,1169.39001464844,1180.0,1179.73999023438,1168.43994140625,1220.25,1241.10998535156,1222.48999023438,1256.0,1261.93005371094,1285.52001953125,1295.21997070312,1299.0,1290.93994140625,1303.57995605469,1324.76000976563,1341.21997070313,1323.56994628906,1353.48999023438,1374.41003417969,1413.72998046875,1432.28002929688,1425.35998535156,1404.30004882813,1418.83996582031,1415.88000488281,1431.84997558594,1423.27001953125,1417.15002441406,1438.5,1454.18994140625,1435.91003417969,1450.89001464844,1467.43994140625,1495.83996582031,1504.30004882813,1514.10998535156,1486.89001464844,1478.86999511719,1471.34997558594,1443.88000488281,1455.7900390625,1460.0,1474.9599609375,1464.11999511719,1475.82995605469,1477.0,1472.10998535156,1488.84997558594,1507.19995117188,1519.61999511719,1495.13000488281,1495.88000488281,1533.76000976563,1527.57995605469,1531.89001464844,1510.86999511719,1466.81994628906,1471.77001953125,1460.26000976563,1448.40002441406,1420.56005859375,1410.0,1411.21997070313,1406.59997558594,1410.84997558594,1404.67004394531,1392.19995117188,1387.2099609375,1384.65002441406,1393.13000488281,1386.84997558594,1374.53002929688,1394.60998535156,1385.98999023438,1403.0400390625,1390.46997070313,1390.90002441406,1386.28002929688,1415.59997558594,1434.5,1443.03002929688,1454.55004882813,1479.27001953125,1496.16003417969,1491.69995117188,1492.21997070313,1525.72998046875,1549.44995117188,1542.25,1549.2900390625,1537.47998046875,1564.53002929688,1577.55004882813,1557.35998535156,1579.96997070313,1597.07995605469,1605.30004882813,1584.56994628906,1601.75,1591.25,1593.90002441406,1632.13000488281,1622.16003417969,1624.94995117188,1608.59997558594,1625.91003417969,1623.56994628906,1634.01000976563,1660.10998535156,1644.90002441406,1639.60998535156,1629.84997558594,1616.73999023438,1632.81994628906,1637.18994140625,1630.5,1612.60998535156,1633.06994628906,1616.46997070312,1613.80004882813,1632.64001464844,1640.76000976563,1622.97998046875,1599.97998046875,1613.41003417969,1588.90002441406,1548.48999023438,1555.7099609375,1549.15002441406,1540.08996582031,1520.65002441406,1537.25,1526.21997070313,1556.34997558594,1551.89001464844,1550.56005859375,1553.09997558594,1563.77001953125,1596.71997070313,1607.42004394531,1592.88000488281,1585.16003417969,1643.06994628906,1683.76000976563,1687.7900390625,1694.82995605469,1691.32995605469,1688.56994628906,1737.0,1697.98999023438,1672.28002929688,1642.51000976562,1651.21997070313,1663.81005859375,1683.72998046875,1681.36999511719,1674.07995605469,1677.2900390625,1683.07995605469,1717.55004882813,1736.03002929688,1758.48999023437,1764.2099609375,1769.05004882813,1807.68005371094,1832.89001464844,1821.08996582031,1826.0,1825.85998535156,1780.09997558594,1784.83996582031,1779.43994140625,1788.15002441406,1791.68005371094,1809.05004882813,1817.93994140625,1820.93005371094,1866.38000488281,1881.42004394531,1886.89001464844,1886.22998046875,1911.83996582031,1911.28002929688,1893.83996582031,1875.84997558594,1859.68005371094,1864.88000488281,1880.09997558594,1855.05004882813,1814.18005371094,1838.68994140625,1817.06994628906,1806.82995605469,1868.2900390625,1863.0,1879.98999023438,2023.56994628906,1988.85998535156,1.0
BKNG,1710.7099609375,1706.7900390625,1709.7099609375,1758.84997558594,1788.81005859375,1817.89001464844,1845.0,1780.96997070313,1732.59997558594,1702.10998535156,1667.86999511719,1653.02001953125,1671.7099609375,1702.03002929688,1792.02001953125,1823.55004882813,1749.2900390625,1697.7099609375,1605.05004882813,1630.26000976563,1622.5,1604.13000488281,1669.57995605469,1713.31994628906,1768.31005859375,1783.75,2118.23999023437,2007.43994140625,2000.02001953125,1962.92004394531,2052.8701171875,2109.61010742187,2081.25,2044.59997558594,2010.96997070313,1992.77001953125,2019.83996582031,2103.44995117187,2063.80004882813,2052.669921875,2028.44995117188,2052.669921875,2078.419921875,2096.6298828125,2125.03002929687,2128.78002929687,2086.64990234375,2107.11010742187,2104.8701171875,2089.2099609375,2066.01000976562,2098.05004882812,2098.7099609375,2113.42993164062,2099.64990234375,2068.19995117187,2052.82006835938,2100.85009765625,2088.35009765625,2137.919921875,2185.39990234375,2205.26000976563,2227.27001953125,2164.080078125,2188.07006835937,2249.81005859375,2239.85009765625,2281.5400390625,2221.27001953125,2196.34008789063,2182.419921875,2182.59008789062,2119.22998046875,2163.0400390625,2160.05004882813,2109.93994140625,2066.23999023437,2018.43005371094,1983.16003417969,1886.08996582031,2034.09997558594,1944.32995605469,1990.4599609375,2065.53002929687,2027.30004882812,2082.93994140625,2096.419921875,2099.56005859375,2085.28002929688,2141.76000976562,2159.26000976562,2150.580078125,2184.15991210937,2233.77001953125,2259.7900390625,2293.05004882813,2350.02001953125,2359.3701171875,2443.5,2273.19995117187,2328.51000976562,2320.5,2282.2099609375,2275.0,2219.35009765625,2307.10009765625,2368.73999023437,2366.7900390625,2369.32006835938,2362.06005859375,2401.0400390625,2439.5,2396.56005859375,2461.78002929687,2346.94995117187,2287.73999023438,2231.88989257812,2215.0,2202.72998046875,2268.90991210937,2323.53002929687,2351.36010742187,2334.88989257813,2329.84008789062,2382.4599609375,2409.17993164062,2422.0,2410.63989257812,2427.98999023438,2450.06005859375,2409.05004882812,2404.2900390625,2454.21997070313,2433.2099609375,2476.89990234375,2456.19995117187,2345.0,2357.72998046875,2347.05004882812,2395.42993164063,2458.25,2464.14990234375,2505.10009765625,2501.42993164062,2466.080078125,2440.43994140625,2382.93994140625,2337.919921875,2279.35009765625,2327.080078125,2263.10009765625,2247.67993164062,2172.25,2207.27001953125,2282.47998046875,2223.14990234375,2211.6201171875,2270.01000976562,2306.05004882812,2293.3798828125,2348.47998046875,2339.01000976562,2347.0,2334.78002929687,2361.55004882812,2328.28002929687,2317.919921875,2295.81005859375,2315.68994140625,2298.52001953125,2303.73999023438,2314.06005859375,2324.44995117187,2304.3701171875,2305.0400390625,2301.9599609375,2298.22998046875,2294.0,2242.61010742187,2263.07006835937,2250.89990234375,2246.28002929688,2246.22998046875,2281.65991210937,2204.55004882812,2172.18994140625,2188.09008789062,2210.02001953125,2238.88989257812,2222.32006835937,2166.77001953125,2163.919921875,2194.98999023437,2204.0,2188.43994140625,2176.6201171875,2169.38989257812,2144.71997070312,2067.55004882812,2130.42993164062,2194.03002929687,2194.40991210937,2202.57006835938,2230.69995117187,2246.18994140625,2226.330078125,2214.34008789062,2178.26000976562,2170.93994140625,2139.2900390625,2085.63989257813,2207.7099609375,2182.97998046875,2157.78002929687,2200.46997070312,2200.21997070313,2193.169921875,2203.419921875,2130.88989257812,2113.27001953125,2086.31005859375,2075.86010742187,2074.73999023437,2137.32006835937,2233.11010742187,2263.7900390625,2276.80004882812,2305.46997070312,2277.7099609375,2299.669921875,2286.85009765625,2300.4599609375,2304.44995117187,2338.57006835937,2315.94995117187,2318.669921875,2304.80004882812,2322.1201171875,2328.65991210938,2375.96997070312,2345.0,2325.3701171875,2340.73999023437,2325.6201171875,2406.11010742187,2475.51000976562,2491.35009765625,2476.52001953125,2432.75,2377.82006835937,2373.8701171875,2455.8701171875,2459.52001953125,2432.34008789062,2448.19995117187,2469.0,2474.3701171875,2467.40991210937,2464.69995117187,2462.53002929687,2496.21997070312,2538.34008789062,2502.1298828125,2463.10009765625,2384.17993164063,2411.1298828125,2394.59008789062,2412.97998046875,2443.03002929687,2428.09008789062,2429.77001953125,2420.78002929687,2489.68994140625,2453.830078125,2435.330078125,2437.01000976562,2618.96997070312,2639.86010742187,2648.19995117187,2569.78002929687,2479.0400390625,2451.64990234375,2405.01000976562,2380.330078125,2366.3798828125,2375.97998046875,2339.98999023437,2297.1298828125,2341.1298828125,2323.1201171875,2155.56005859375,2182.01000976563,2101.85009765625,2067.01000976562,2171.92993164062,2114.43994140625,2227.28002929687,2245.03002929687,2307.19995117187,1.0
CMG,1254.80004882813,1253.01000976563,1256.41003417969,1278.68005371094,1281.75,1281.98999023438,1278.93005371094,1325.21997070313,1321.36999511719,1343.25,1339.68005371094,1335.58996582031,1348.46997070313,1366.66003417969,1300.2900390625,1339.07995605469,1311.97998046875,1310.15002441406,1253.5400390625,1242.80004882813,1201.47998046875,1188.5400390625,1209.55004882813,1277.36999511719,1310.31994628906,1326.17004394531,1278.13000488281,1243.05004882813,1303.93005371094,1259.27001953125,1251.43005371094,1260.67004394531,1268.47998046875,1296.0,1310.4599609375,1292.56994628906,1281.0,1262.81994628906,1276.68005371094,1297.77001953125,1289.43005371094,1321.06005859375,1297.0,1308.76000976563,1334.61999511719,1347.09997558594,1346.0,1313.97998046875,1317.22998046875,1300.0,1309.52001953125,1346.4599609375,1400.61999511719,1409.68005371094,1418.56994628906,1417.98999023438,1426.30004882813,1410.98999023438,1412.55004882813,1401.48999023438,1392.2099609375,1374.17004394531,1386.7099609375,1319.11999511719,1355.10998535156,1343.41003417969,1368.14001464844,1402.43994140625,1402.61999511719,1401.64001464844,1395.0,1411.80004882813,1405.73999023438,1429.47998046875,1480.61999511719,1503.68005371094,1494.18005371094,1486.31994628906,1489.25,1466.35998535156,1480.5400390625,1480.0,1509.02001953125,1523.05004882812,1499.98999023438,1479.55004882813,1506.88000488281,1504.0,1550.48999023438,1544.66003417969,1543.10998535156,1527.69995117188,1484.0,1459.5,1456.31005859375,1473.08996582031,1430.5400390625,1416.23999023438,1449.06005859375,1410.73999023438,1442.0,1484.94995117188,1475.56994628906,1408.21997070313,1351.11999511719,1332.28002929688,1335.0,1427.60998535156,1416.67004394531,1462.06005859375,1453.23999023437,1485.60998535156,1482.68994140625,1478.59997558594,1429.35998535156,1421.19995117188,1444.32995605469,1451.2900390625,1422.9599609375,1431.82995605469,1445.47998046875,1424.60998535156,1406.32995605469,1420.81994628906,1438.4599609375,1452.08996582031,1487.47998046875,1500.02001953125,1524.05004882813,1531.42004394531,1539.5,1537.73999023438,1516.66003417969,1542.39001464844,1535.0400390625,1550.01000976563,1532.08996582031,1507.61999511719,1480.0,1468.53002929688,1470.7900390625,1468.86999511719,1476.16003417969,1484.10998535156,1492.03002929688,1471.0400390625,1450.0,1426.5,1411.41003417969,1426.05004882813,1391.83996582031,1393.25,1342.02001953125,1322.69995117188,1356.2099609375,1331.57995605469,1324.51000976563,1307.18994140625,1341.78002929688,1330.0,1342.35998535156,1346.13000488281,1345.81005859375,1365.59997558594,1371.97998046875,1361.13000488281,1362.39001464844,1333.0400390625,1326.33996582031,1323.26000976563,1336.64001464844,1328.56994628906,1344.68994140625,1366.80004882812,1391.32995605469,1370.64001464844,1383.38000488281,1394.22998046875,1399.63000488281,1426.59997558594,1447.64001464844,1455.36999511719,1489.21997070313,1518.75,1507.81005859375,1534.28002929688,1550.33996582031,1538.22998046875,1566.36999511719,1566.41003417969,1583.98999023438,1576.05004882813,1592.25,1615.56005859375,1607.2900390625,1619.97998046875,1581.85998535156,1560.48999023438,1551.16003417969,1574.34997558594,1755.98999023438,1798.40002441406,1830.92004394531,1806.86999511719,1835.11999511719,1816.26000976563,1846.15002441406,1863.43994140625,1864.42004394531,1884.48999023438,1898.82995605469,1899.97998046875,1887.15002441406,1875.06994628906,1866.7900390625,1856.4599609375,1877.34997558594,1887.81005859375,1877.36999511719,1869.60998535156,1851.47998046875,1870.73999023438,1891.5400390625,1912.0,1920.52001953125,1924.5,1906.53002929688,1918.94995117188,1916.06994628906,1903.32995605469,1898.33996582031,1902.80004882813,1920.01000976562,1894.81994628906,1905.69995117188,1909.69995117188,1901.03002929688,1867.18994140625,1859.7900390625,1880.07995605469,1917.88000488281,1909.02001953125,1884.32995605469,1897.42004394531,1935.0400390625,1944.05004882812,1937.21997070313,1899.5,1839.40002441406,1846.5400390625,1817.52001953125,1828.59997558594,1804.77001953125,1830.11999511719,1833.89001464844,1846.67004394531,1817.60998535156,1783.85998535156,1803.56994628906,1810.55004882813,1840.68994140625,1830.93005371094,1852.67004394531,1841.14001464844,1823.08996582031,1843.82995605469,1792.2099609375,1774.97998046875,1748.47998046875,1766.06005859375,1777.63000488281,1779.03002929688,1801.18994140625,1799.64001464844,1777.10998535156,1808.16003417969,1794.34997558594,1799.91003417969,1814.90002441406,1812.01000976563,1816.0,1863.0,1839.38000488281,1827.5400390625,1806.0,1779.17004394531,1754.90002441406,1721.42004394531,1708.46997070313,1707.93005371094,1686.88000488281,1678.09997558594,1643.41003417969,1602.07995605469,1611.43994140625,1592.09997558594,1623.4599609375,1711.73999023438,1739.2099609375,1.0
