,Date,Close
98,2021-03-25,2347.997467041016
99,2021-03-26,2358.960021972656
100,2021-03-29,2382.20751953125
101,2021-03-30,2373.0474853515625
102,2021-03-31,2388.767517089844
103,2021-04-01,2452.7474975585938
104,2021-04-05,2520.10498046875
105,2021-04-06,2519.95751953125
106,2021-04-07,2544.684936523437
107,2021-04-08,2560.789978027344
108,2021-04-09,2594.702453613281
109,2021-04-12,2571.9625244140625
110,2021-04-13,2581.4974975585938
111,2021-04-14,2570.992492675781
112,2021-04-15,2598.552490234375
113,2021-04-16,2614.2124633789062
114,2021-04-19,2605.0924682617188
115,2021-04-20,2563.0824584960938
116,2021-04-21,2572.8475341796875
117,2021-04-22,2544.1325073242188
118,2021-04-23,2587.8849487304688
119,2021-04-26,2625.97998046875
120,2021-04-27,2619.919982910156
121,2021-04-28,2675.6375122070312
122,2021-04-29,2698.8474731445312
123,2021-04-30,2674.280029296875
124,2021-05-03,2641.294982910156
125,2021-05-04,2588.9725341796875
126,2021-05-05,2569.992492675781
127,2021-05-06,2576.1051025390625
128,2021-05-07,2592.327514648437
129,2021-05-10,2521.75
130,2021-05-11,2512.602478027344
131,2021-05-12,2440.8800048828125
132,2021-05-13,2464.9375
133,2021-05-14,2524.9799194335938
134,2021-05-17,2525.9674072265625
135,2021-05-18,2502.4500122070312
136,2021-05-19,2520.5050048828125
137,2021-05-20,2554.1925048828125
138,2021-05-21,2533.9224853515625
139,2021-05-24,2590.294982910156
140,2021-05-25,2592.500061035156
141,2021-05-26,2606.5
142,2021-05-27,2582.52001953125
143,2021-05-28,2588.257568359375
144,2021-06-01,2589.47998046875
145,2021-06-02,2585.9450073242188
146,2021-06-03,2558.7525634765625
147,2021-06-04,2591.8099975585938
148,2021-06-07,2591.2300415039062
149,2021-06-08,2612.2850341796875
150,2021-06-09,2623.637451171875
151,2021-06-10,2657.7074584960938
152,2021-06-11,2648.83251953125
153,2021-06-14,2666.2150268554688
154,2021-06-15,2658.534912109375
155,2021-06-16,2660.7149658203125
156,2021-06-17,2686.3825073242188
157,2021-06-18,2660.77001953125
158,2021-06-21,2670.595031738281
159,2021-06-22,2685.7349853515625
160,2021-06-23,2680.467529296875
161,2021-06-24,2672.7374877929688
162,2021-06-25,2668.2974243164062
163,2021-06-28,2658.887451171875
164,2021-06-29,2646.537475585937
165,2021-06-30,2644.0900268554688
166,2021-07-01,2654.8125
167,2021-07-02,2707.349914550781
168,2021-07-06,2754.3200073242188
169,2021-07-07,2748.595031738281
170,2021-07-08,2744.937438964844
171,2021-07-09,2754.0475463867188
172,2021-07-12,2768.335021972656
173,2021-07-13,2758.1300048828125
174,2021-07-14,2766.1724853515625
175,2021-07-15,2741.5050048828125
176,2021-07-16,2723.6649169921875
177,2021-07-19,2673.445068359375
178,2021-07-20,2712.4599609375
179,2021-07-21,2745.554992675781
180,2021-07-22,2766.8599853515625
181,2021-07-23,2818.95751953125
182,2021-07-26,2851.0274658203125
183,2021-07-27,2811.62744140625
184,2021-07-28,2826.539978027344
185,2021-07-29,2815.155029296875
186,2021-07-30,2726.2000122070312
187,2021-08-02,2729.8250122070312
188,2021-08-03,2735.932556152344
189,2021-08-04,2715.8599853515625
190,2021-08-05,2761.8825073242188
191,2021-08-06,2745.852478027344
192,2021-08-09,2749.487548828125
193,2021-08-10,2754.804931640625
194,2021-08-11,2742.925048828125
195,2021-08-12,2752.0849609375
196,2021-08-13,2755.015014648437
197,2021-08-16,2743.5974731445312
198,2021-08-17,2708.617492675781
199,2021-08-18,2681.977478027344
200,2021-08-19,2678.870056152344
201,2021-08-20,2698.0050048828125
202,2021-08-23,2756.5025634765625
203,2021-08-24,2803.022521972656
204,2021-08-25,2815.8875122070312
205,2021-08-26,2816.017517089844
206,2021-08-27,2856.5474853515625
207,2021-08-30,2875.1199951171875
208,2021-08-31,2893.412475585937
209,2021-09-01,2896.750061035156
210,2021-09-02,2878.4249877929688
211,2021-09-03,2888.197509765625
212,2021-09-07,2910.9625244140625
213,2021-09-08,2903.2349853515625
214,2021-09-09,2892.97998046875
215,2021-09-10,2857.4724731445312
216,2021-09-13,2873.8099975585938
217,2021-09-14,2874.41748046875
218,2021-09-15,2911.117553710937
219,2021-09-16,2898.227478027344
220,2021-09-17,2858.2900390625
221,2021-09-20,2812.7999877929688
222,2021-09-21,2810.7099609375
223,2021-09-22,2852.6500244140625
224,2021-09-23,2888.0900268554688
225,2021-09-24,2903.45751953125
226,2021-09-27,2883.4450073242188
227,2021-09-28,2797.2474975585938
228,2021-09-29,2764.1075439453125
229,2021-09-30,2749.43505859375
230,2021-10-01,2799.81005859375
231,2021-10-04,2749.447509765625
232,2021-10-05,2774.335021972656
233,2021-10-06,2802.147521972656
234,2021-10-07,2834.9099731445312
235,2021-10-08,2839.955078125
236,2021-10-11,2817.2349853515625
237,2021-10-12,2793.8175048828125
238,2021-10-13,2814.1124877929688
239,2021-10-14,2861.835021972656
240,2021-10-15,2902.055053710937
241,2021-10-18,2915.9099731445312
242,2021-10-19,2912.107482910156
243,2021-10-20,2870.72998046875
244,2021-10-21,2884.867492675781
245,2021-10-22,2813.492553710937
246,2021-10-25,2814.4375
247,2021-10-26,2849.677490234375
248,2021-10-27,2918.370056152344
249,2021-10-28,2928.9750366210938
250,2021-10-29,2929.8849487304688
251,2021-11-01,2888.304992675781
252,2021-11-02,2898.1224975585938
253,2021-11-03,2921.772521972656
254,2021-11-04,2963.2550048828125
255,2021-11-05,3024.955017089844
256,2021-11-08,3024.12255859375
257,2021-11-09,3046.9425048828125
258,2021-11-10,2975.555053710937
259,2021-11-11,2950.45751953125
260,2021-11-12,2985.817443847656
261,2021-11-15,2976.8724975585938
262,2021-11-16,2965.017517089844
263,2021-11-17,2964.389953613281
264,2021-11-18,3020.7474975585938
265,2021-11-19,2998.5350341796875
266,2021-11-22,2934.327514648437
267,2021-11-23,2942.9874267578125
268,2021-11-24,2940.0700073242188
269,2021-11-26,2839.9750366210938
270,2021-11-29,2894.117553710937
271,2021-11-30,2823.9775390625
272,2021-12-01,2791.030029296875
273,2021-12-02,2836.0350341796875
274,2021-12-03,2798.66748046875
275,2021-12-06,2848.4200439453125
276,2021-12-07,2918.6099853515625
277,2021-12-08,2942.124938964844
278,2021-12-09,2916.4800415039062
279,2021-12-10,2903.532531738281
280,2021-12-13,2847.870056152344
281,2021-12-14,2821.077453613281
282,2021-12-15,2868.217529296875
283,2021-12-16,2831.999938964844
284,2021-12-17,2825.342529296875
285,2021-12-20,2807.625
286,2021-12-21,2881.9874877929688
287,2021-12-22,2918.2999877929688
288,2021-12-23,2926.2000732421875
289,2021-12-27,2926.827453613281
290,2021-12-28,2915.7074584960938
291,2021-12-29,2907.9725341796875
292,2021-12-30,2903.2174682617188
293,2021-12-31,2881.050048828125
294,2022-01-03,2917.70751953125
295,2022-01-04,2897.9224853515625
296,2022-01-05,2802.2525024414062
297,2022-01-06,2800.2550048828125
298,2022-01-07,2791.5225830078125
299,2022-01-10,2770.5900268554688
