,Date,Close
0,2020-11-02,320.13509629647945
1,2020-11-03,327.33526920366893
2,2020-11-04,338.16704047480715
3,2020-11-05,343.95355205294453
4,2020-11-06,344.68996612935126
5,2020-11-09,339.5864141922963
6,2020-11-10,337.3411312827581
7,2020-11-11,341.08343988732446
8,2020-11-12,338.0383806832229
9,2020-11-13,341.5496461119833
10,2020-11-16,343.09010623980174
11,2020-11-17,341.8129135324985
12,2020-11-18,339.24438843546034
13,2020-11-19,341.6718415851835
14,2020-11-20,339.95424681071995
15,2020-11-23,340.8819292285774
16,2020-11-24,342.4828149336803
17,2020-11-25,342.5310373426993
18,2020-11-27,345.75714710090733
19,2020-11-30,345.78858271731605
20,2020-12-01,349.25321883189525
21,2020-12-02,347.57631673692146
22,2020-12-03,348.20329806170884
23,2020-12-04,351.1930410650712
24,2020-12-07,351.92596300342416
25,2020-12-08,352.987221053884
26,2020-12-09,347.69622995883606
27,2020-12-10,347.8129768854455
28,2020-12-11,347.2107777655879
29,2020-12-14,348.4547685067865
30,2020-12-15,351.3612236312673
31,2020-12-16,351.2184728308569
32,2020-12-17,355.858314803884
33,2020-12-18,357.7879571069645
34,2020-12-21,355.28244598002374
35,2020-12-22,356.0423010331166
36,2020-12-23,355.28955638257764
37,2020-12-24,356.80760810948624
38,2020-12-28,357.6384426068656
39,2020-12-29,356.42771467377867
40,2020-12-30,358.00944750822043
41,2020-12-31,361.604094300089
42,2021-01-04,355.67159551306617
43,2021-01-05,357.96183718910703
44,2021-01-06,360.641893024686
45,2021-01-07,367.2006619610364
46,2021-01-08,370.2577570661714
47,2021-01-11,368.14785322358335
48,2021-01-12,367.68172734900367
49,2021-01-13,367.1147119063365
50,2021-01-14,364.51515931720974
51,2021-01-15,364.1056400733658
52,2021-01-19,366.6696448990061
53,2021-01-20,371.5249009917054
54,2021-01-21,370.28302948384345
55,2021-01-22,369.0533793002744
56,2021-01-25,368.61051844343353
57,2021-01-26,365.1562275946895
58,2021-01-27,353.37072502812254
59,2021-01-28,360.19401376458666
60,2021-01-29,354.28275038320805
61,2021-02-01,361.7746562716327
62,2021-02-02,369.19628655156
63,2021-02-03,364.8739548695239
64,2021-02-04,369.92730094813095
65,2021-02-05,371.0201425673087
66,2021-02-08,373.330717642096
67,2021-02-09,374.0998674223695
68,2021-02-10,373.429181449021
69,2021-02-11,376.2816223917128
70,2021-02-12,379.6498024855988
71,2021-02-16,378.7623963174941
72,2021-02-17,377.885860394828
73,2021-02-18,376.5200597062896
74,2021-02-19,377.395817817012
75,2021-02-22,370.5529941607125
76,2021-02-23,370.1883112267603
77,2021-02-24,374.66959641854976
78,2021-02-25,364.4810978370377
79,2021-02-26,364.7402042437203
80,2021-03-01,373.68003111247776
81,2021-03-02,369.8156158833564
82,2021-03-03,360.09544585022746
83,2021-03-04,351.62994577914856
84,2021-03-05,358.8916550648364
85,2021-03-08,353.7424459336679
86,2021-03-09,361.4768748223027
87,2021-03-10,362.72192633906496
88,2021-03-11,369.4303107925608
89,2021-03-12,368.7305147195164
90,2021-03-15,372.9556774670565
91,2021-03-16,370.5057452238059
92,2021-03-17,371.085304743127
93,2021-03-18,365.7703264453743
94,2021-03-19,366.9436174223695
95,2021-03-22,370.32590127293065
96,2021-03-23,367.382156951518
97,2021-03-24,365.386771093441
98,2021-03-25,366.4898017207278
99,2021-03-26,374.5219879150391
100,2021-03-29,372.54492554483534
101,2021-03-30,371.4825665437722
102,2021-03-31,374.9521600264537
103,2021-04-01,379.2483335084553
104,2021-04-05,384.323477056962
105,2021-04-06,384.6376468320436
106,2021-04-07,382.6433540054514
107,2021-04-08,386.86005720307554
108,2021-04-09,390.088846906831
109,2021-04-12,390.9199299872676
110,2021-04-13,393.2420451490185
111,2021-04-14,391.0733066993424
112,2021-04-15,397.2539796467069
113,2021-04-16,398.2738973883134
114,2021-04-19,395.50085082235216
115,2021-04-20,393.79931640625
116,2021-04-21,397.92612486247776
117,2021-04-22,395.9162591861773
118,2021-04-23,401.1644018631947
119,2021-04-26,402.10408696041833
120,2021-04-27,401.6623618210418
121,2021-04-28,399.7901190262807
122,2021-04-29,400.4380871736551
123,2021-04-30,397.7981032359449
124,2021-05-03,397.08212106439134
125,2021-05-04,394.633886216562
126,2021-05-05,393.8972704923606
127,2021-05-06,394.75244198569766
128,2021-05-07,398.8926602134222
129,2021-05-10,393.15936259981953
130,2021-05-11,390.97021252595925
131,2021-05-12,381.08433416825306
132,2021-05-13,385.5632486464102
