Date,Close
2021-02-25,120.42837524414062
2021-02-26,120.69712829589844
2021-03-01,127.19681549072266
2021-03-02,124.53921508789062
2021-03-03,121.49341583251953
2021-03-04,119.5723648071289
2021-03-05,120.85638427734375
2021-03-08,115.81986999511719
2021-03-09,120.52791595458984
2021-03-10,119.4230728149414
2021-03-11,121.39388275146484
2021-03-12,120.46818542480469
2021-03-15,123.4144515991211
2021-03-16,124.98712158203125
2021-03-17,124.1808853149414
2021-03-18,119.97051239013672
2021-03-19,119.43302154541016
2021-03-22,122.81724548339844
2021-03-23,121.97118377685547
2021-03-24,119.53255462646484
2021-03-25,120.03022766113281
2021-03-26,120.64735412597656
2021-03-29,120.82652282714844
2021-03-30,119.34343719482422
2021-03-31,121.58300018310547
2021-04-01,122.42904663085938
2021-04-05,125.31559753417969
2021-04-06,125.62415313720703
2021-04-07,127.30631256103516
2021-04-08,129.7548828125
2021-04-09,132.3826141357422
2021-04-12,130.6308135986328
2021-04-13,133.80599975585938
2021-04-14,131.41712951660156
2021-04-15,133.87567138671875
2021-04-16,133.53726196289062
2021-04-19,134.21409606933594
2021-04-20,132.49212646484375
2021-04-21,132.88031005859375
2021-04-22,131.3275604248047
2021-04-23,133.69650268554688
2021-04-26,134.0946502685547
2021-04-27,133.7661895751953
2021-04-28,132.95994567871094
2021-04-29,132.8603973388672
2021-04-30,130.84979248046875
2021-05-03,131.92474365234375
2021-05-04,127.25653839111328
2021-05-05,127.50538635253906
2021-05-06,129.1377716064453
2021-05-07,129.8257293701172
2021-05-10,126.47564697265625
2021-05-11,125.53842163085938
2021-05-12,122.40768432617188
2021-05-13,124.6011962890625
2021-05-14,127.07386779785156
2021-05-17,125.89734649658203
2021-05-18,124.4815444946289
2021-05-19,124.322021484375
2021-05-20,126.93428802490234
2021-05-21,125.0598373413086
2021-05-24,126.72490692138672
2021-05-25,126.52549743652344
2021-05-26,126.47564697265625
2021-05-27,124.9102783203125
2021-05-28,124.24225616455078
2021-06-01,123.9132308959961
2021-06-02,124.69092559814453
2021-06-03,123.1754150390625
2021-06-04,125.51847839355469
2021-06-07,125.52845001220703
2021-06-08,126.365966796875
2021-06-09,126.75481414794922
2021-06-10,125.73783111572266
2021-06-11,126.97416687011719
2021-06-14,130.0949249267578
2021-06-15,129.2574005126953
2021-06-16,129.76589965820312
2021-06-17,131.40106201171875
2021-06-18,130.0749969482422
2021-06-21,131.90956115722656
2021-06-22,133.5845947265625
2021-06-23,133.30543518066406
2021-06-24,133.0162811279297
2021-06-25,132.71717834472656
2021-06-28,134.38223266601562
2021-06-29,135.9276580810547
2021-06-30,136.55581665039062
2021-07-01,136.86489868164062
2021-07-02,139.54696655273438
2021-07-06,141.6008758544922
2021-07-07,144.1433563232422
2021-07-08,142.81727600097656
2021-07-09,144.6817626953125
2021-07-12,144.07354736328125
2021-07-13,145.21018981933594
2021-07-14,148.70982360839844
2021-07-15,148.04180908203125
2021-07-16,145.95797729492188
2021-07-19,142.02960205078125
2021-07-20,145.71868896484375
2021-07-21,144.97088623046875
2021-07-22,146.36676025390625
2021-07-23,148.12156677246094
2021-07-26,148.55030822753906
2021-07-27,146.33685302734375
2021-07-28,144.5521240234375
2021-07-29,145.21018981933594
2021-07-30,145.42953491210938
2021-08-02,145.09056091308594
2021-08-03,146.92510986328125
2021-08-04,146.51632690429688
2021-08-05,146.62600708007812
2021-08-06,145.92701721191406
2021-08-09,145.87709045410156
2021-08-10,145.3878173828125
2021-08-11,145.64743041992188
2021-08-12,148.6730194091797
2021-08-13,148.88272094726562
2021-08-16,150.89976501464844
2021-08-17,149.97113037109375
2021-08-18,146.14669799804688
2021-08-19,146.4862060546875
2021-08-20,147.9740447998047
2021-08-23,149.49183654785156
2021-08-24,149.40194702148438
2021-08-25,148.14378356933594
2021-08-26,147.32498168945312
2021-08-27,148.38345336914062
2021-08-30,152.8968505859375
2021-08-31,151.60873413085938
2021-09-01,152.28773498535156
2021-09-02,153.4260711669922
2021-09-03,154.07513427734375
2021-09-07,156.46165466308594
2021-09-08,154.8839569091797
2021-09-09,153.84547424316406
2021-09-10,148.75289916992188
2021-09-13,149.33206176757812
2021-09-14,147.9041290283203
2021-09-15,148.81280517578125
2021-09-16,148.57315063476562
2021-09-17,145.84713745117188
2021-09-20,142.731689453125
2021-09-21,143.22096252441406
2021-09-22,145.637451171875
2021-09-23,146.61602783203125
2021-09-24,146.7058868408203
2021-09-27,145.15814208984375
2021-09-28,141.70318603515625
2021-09-29,142.62185668945312
2021-09-30,141.29379272460938
2021-10-01,142.44210815429688
2021-10-04,138.93722534179688
2021-10-05,140.90435791015625
2021-10-06,141.79306030273438
2021-10-07,143.0811767578125
2021-10-08,142.69174194335938
2021-10-11,142.6018829345703
2021-10-12,141.30377197265625
2021-10-13,140.70465087890625
2021-10-14,143.5504913330078
2021-10-15,144.62892150878906
2021-10-18,146.33642578125
2021-10-19,148.54319763183594
2021-10-20,149.04248046875
2021-10-21,149.26214599609375
2021-10-22,148.4733123779297
2021-10-25,148.4233856201172
2021-10-26,149.10240173339844
2021-10-27,148.63308715820312
2021-10-28,152.34765625
2021-10-29,149.58169555664062
2021-11-01,148.742919921875
2021-11-02,149.80137634277344
2021-11-03,151.2692413330078
2021-11-04,150.74000549316406
2021-11-05,151.27999877929688
2021-11-08,150.44000244140625
2021-11-09,150.80999755859375
2021-11-10,147.9199981689453
2021-11-11,147.8699951171875
2021-11-12,149.99000549316406
2021-11-15,150.0
2021-11-16,151.0
2021-11-17,153.49000549316406
2021-11-18,157.8699951171875
