Date,Close
1986-03-13,0.06149065122008324
1986-03-14,0.06368657946586609
1986-03-17,0.0647851750254631
1986-03-18,0.06313758343458176
1986-03-19,0.06203963980078697
1986-03-20,0.06039266660809517
1986-03-21,0.05874568596482277
1986-03-24,0.05709872022271156
1986-03-25,0.05819667875766754
1986-03-26,0.05984365940093994
1986-03-27,0.06094164028763771
1986-03-31,0.06039266660809517
1986-04-01,0.05984365940093994
1986-04-02,0.06039266660809517
1986-04-03,0.06094164028763771
1986-04-04,0.06094164028763771
1986-04-07,0.05984365940093994
1986-04-08,0.06039266660809517
1986-04-09,0.06149065122008324
1986-04-10,0.06203963980078697
1986-04-11,0.06313758343458176
1986-04-14,0.06368657946586609
1986-04-15,0.06368657946586609
1986-04-16,0.06588318198919296
1986-04-17,0.06643218547105789
1986-04-18,0.06423620879650116
1986-04-21,0.06423620879650116
1986-04-22,0.06313758343458176
1986-04-23,0.06341208517551422
1986-04-24,0.06972610950469971
1986-04-25,0.07411865890026093
1986-04-28,0.07466768473386765
1986-04-29,0.07247107475996017
1986-04-30,0.07082410901784897
1986-05-01,0.06972610950469971
1986-05-02,0.06972610950469971
1986-05-05,0.06917712837457657
1986-05-06,0.06972610950469971
1986-05-07,0.06972610950469971
1986-05-08,0.07027511298656464
1986-05-09,0.06972610950469971
1986-05-12,0.07027511298656464
1986-05-13,0.07082410901784897
1986-05-14,0.07027511298656464
1986-05-15,0.07027511298656464
1986-05-16,0.07082410901784897
1986-05-19,0.06972610950469971
1986-05-20,0.06917712837457657
1986-05-21,0.06807918846607208
1986-05-22,0.06807918846607208
1986-05-23,0.06807918846607208
1986-05-27,0.07027511298656464
1986-05-28,0.07247107475996017
1986-05-29,0.07411865890026093
1986-05-30,0.07686363160610199
1986-06-02,0.07466768473386765
1986-06-03,0.07466768473386765
1986-06-04,0.07411865890026093
1986-06-05,0.07521664351224899
1986-06-06,0.07521664351224899
1986-06-09,0.07192207127809525
1986-06-10,0.07192207127809525
1986-06-11,0.07192207127809525
1986-06-12,0.06917712837457657
1986-06-13,0.06917712837457657
1986-06-16,0.06862814724445343
1986-06-17,0.06972610950469971
1986-06-18,0.06917712837457657
1986-06-19,0.06862814724445343
1986-06-20,0.06890261173248291
1986-06-23,0.06972610950469971
1986-06-24,0.06917712837457657
1986-06-25,0.06807918846607208
1986-06-26,0.06588318198919296
1986-06-27,0.06533421576023102
1986-06-30,0.06753011792898178
1986-07-01,0.06753011792898178
1986-07-02,0.06753011792898178
1986-07-03,0.06862814724445343
1986-07-07,0.06588318198919296
1986-07-08,0.06423620879650116
1986-07-09,0.06149065122008324
1986-07-10,0.05984365940093994
1986-07-11,0.06149065122008324
1986-07-14,0.060667142271995544
1986-07-15,0.06149065122008324
1986-07-16,0.06368657946586609
1986-07-17,0.0647851750254631
1986-07-18,0.06533421576023102
1986-07-21,0.06533421576023102
1986-07-22,0.06753011792898178
1986-07-23,0.06588318198919296
1986-07-24,0.06807918846607208
1986-07-25,0.06862814724445343
1986-07-28,0.06698117405176163
1986-07-29,0.06533421576023102
1986-07-30,0.06313758343458176
1986-07-31,0.062588632106781
1986-08-01,0.06203963980078697
1986-08-04,0.06203963980078697
1986-08-05,0.06149065122008324
1986-08-06,0.06094164028763771
1986-08-07,0.06039266660809517
1986-08-08,0.06094164028763771
1986-08-11,0.06313758343458176
1986-08-12,0.0647851750254631
1986-08-13,0.06533421576023102
1986-08-14,0.06698117405176163
1986-08-15,0.06725569814443588
1986-08-18,0.06643218547105789
1986-08-19,0.06643218547105789
1986-08-20,0.06588318198919296
1986-08-21,0.06588318198919296
1986-08-22,0.0647851750254631
1986-08-25,0.0647851750254631
1986-08-26,0.06423620879650116
1986-08-27,0.06423620879650116
1986-08-28,0.06423620879650116
1986-08-29,0.062588632106781
1986-09-02,0.06094164028763771
1986-09-03,0.0592946819961071
1986-09-04,0.06423620879650116
1986-09-05,0.06698117405176163
1986-09-08,0.06643218547105789
1986-09-09,0.06753011792898178
1986-09-10,0.06643218547105789
1986-09-11,0.06368657946586609
1986-09-12,0.06203963980078697
1986-09-15,0.06313758343458176
1986-09-16,0.06313758343458176
1986-09-17,0.0647851750254631
1986-09-18,0.06533421576023102
1986-09-19,0.06533421576023102
1986-09-22,0.0647851750254631
1986-09-23,0.06588318198919296
1986-09-24,0.06505970656871796
1986-09-25,0.06368657946586609
1986-09-26,0.06368657946586609
1986-09-29,0.06203963980078697
1986-09-30,0.06203963980078697
1986-10-01,0.06149065122008324
1986-10-02,0.06149065122008324
1986-10-03,0.06203963980078697
1986-10-06,0.06698117405176163
1986-10-07,0.06835365295410156
1986-10-08,0.07027511298656464
1986-10-09,0.07247107475996017
1986-10-10,0.07576563209295273
1986-10-13,0.07247107475996017
1986-10-14,0.07356903702020645
1986-10-15,0.07686363160610199
1986-10-16,0.07686363160610199
1986-10-17,0.07905957847833633
1986-10-20,0.07960855960845947
1986-10-21,0.08290252089500427
1986-10-22,0.08290252089500427
1986-10-23,0.08290252089500427
1986-10-24,0.08235350251197815
1986-10-27,0.08509907871484756
1986-10-28,0.08702056109905243
1986-10-29,0.08455009758472443
1986-10-30,0.08619707822799683
1986-10-31,0.08509907871484756
1986-11-03,0.08674604445695877
1986-11-04,0.09004000574350357
1986-11-05,0.09553053230047226
1986-11-06,0.09772646427154541
1986-11-07,0.09717749804258347
1986-11-10,0.09333392977714539
1986-11-11,0.09388352185487747
1986-11-12,0.09388352185487747
1986-11-13,0.09251045435667038
1986-11-14,0.09333392977714539
1986-11-17,0.09388352185487747
1986-11-18,0.0889420360326767
1986-11-19,0.09223595261573792
1986-11-20,0.0993734672665596
1986-11-21,0.10266738384962082
1986-11-24,0.11090287566184998
1986-11-25,0.11200091242790222
1986-11-26,0.11090287566184998
1986-11-28,0.10925588756799698
1986-12-01,0.10705997794866562
1986-12-02,0.10760895162820816
1986-12-03,0.10678542405366898
1986-12-04,0.10815790295600891
1986-12-05,0.10760895162820816
1986-12-08,0.1065109595656395
1986-12-09,0.10596198588609695
1986-12-10,0.10678542405366898
1986-12-11,0.10760895162820816
1986-12-12,0.10376601666212082
1986-12-15,0.10102041810750961
1986-12-16,0.10211841762065887
1986-12-17,0.10321640968322754
1986-12-18,0.10404049605131149
1986-12-19,0.1065109595656395
1986-12-22,0.10760895162820816
1986-12-23,0.10870690643787384
1986-12-24,0.10843247920274734
1986-12-26,0.10815790295600891
1986-12-29,0.10376601666212082
1986-12-30,0.10486399382352829
1986-12-31,0.10596198588609695
1987-01-02,0.10486399382352829
1987-01-05,0.11090287566184998
1987-01-06,0.11254982650279999
1987-01-07,0.1185893639922142
1987-01-08,0.12243229895830154
1987-01-09,0.1273738294839859
1987-01-12,0.13560932874679565
1987-01-13,0.13176578283309937
1987-01-14,0.13176578283309937
1987-01-15,0.13890323042869568
1987-01-16,0.13560932874679565
1987-01-19,0.14055022597312927
1987-01-20,0.1427461951971054
1987-01-21,0.14878572523593903
1987-01-22,0.16360965371131897
1987-01-23,0.1482366919517517
1987-01-26,0.15098167955875397
1987-01-27,0.15702120959758759
1987-01-28,0.15757016837596893
1987-01-29,0.15098167955875397
1987-01-30,0.1605895757675171
1987-02-02,0.1603151112794876
1987-02-03,0.15757016837596893
1987-02-04,0.15811915695667267
1987-02-05,0.15702120959758759
1987-02-06,0.15125618875026703
1987-02-09,0.1498837172985077
1987-02-10,0.15043264627456665
1987-02-11,0.15757016837596893
1987-02-12,0.16855056583881378
1987-02-13,0.16690368950366974
1987-02-17,0.16800162196159363
1987-02-18,0.15757016837596893
1987-02-19,0.15098167955875397
1987-02-20,0.14933475852012634
1987-02-23,0.15866820514202118
1987-02-24,0.16635464131832123
1987-02-25,0.16360965371131897
1987-02-26,0.16964857280254364
1987-02-27,0.16855056583881378
1987-03-02,0.16360965371131897
1987-03-03,0.16360965371131897
1987-03-04,0.17513912916183472
1987-03-05,0.1833745688199997
1987-03-06,0.18282555043697357
1987-03-09,0.1795310229063034
1987-03-10,0.1850215643644333
1987-03-11,0.18776650726795197
1987-03-12,0.188589945435524
1987-03-13,0.18172702193260193
1987-03-16,0.1806289702653885
1987-03-17,0.1866685301065445
1987-03-18,0.19655095040798187
1987-03-19,0.20039385557174683
1987-03-20,0.19819800555706024
1987-03-23,0.19682547450065613
1987-03-24,0.19819800555706024
1987-03-25,0.1973744034767151
1987-03-26,0.19600194692611694
1987-03-27,0.20149189233779907
1987-03-30,0.21247296035289764
1987-03-31,0.21247296035289764
1987-04-01,0.19984494149684906
1987-04-02,0.20862936973571777
1987-04-03,0.21906080842018127
1987-04-06,0.2179628610610962
1987-04-07,0.20643344521522522
1987-04-08,0.21247296035289764
1987-04-09,0.20862936973571777
1987-04-10,0.21000179648399353
1987-04-13,0.2031394988298416
1987-04-14,0.20643344521522522
1987-04-15,0.21082532405853271
1987-04-16,0.21631580591201782
1987-04-20,0.2102763056755066
1987-04-21,0.21357084810733795
1987-04-22,0.21631580591201782
1987-04-23,0.21631580591201782
1987-04-24,0.21741381287574768
1987-04-27,0.21741381287574768
1987-04-28,0.23333583772182465
1987-04-29,0.22674725949764252
1987-04-30,0.22839422523975372
1987-05-01,0.23059020936489105
1987-05-04,0.23498274385929108
1987-05-05,0.25419867038726807
1987-05-06,0.24815915524959564
1987-05-07,0.2596885859966278
1987-05-08,0.27780646085739136
1987-05-11,0.270119845867157
1987-05-12,0.2607865035533905
1987-05-13,0.2673751413822174
1987-05-14,0.2695709764957428
1987-05-15,0.2618850767612457
1987-05-18,0.2531006932258606
1987-05-19,0.2443162053823471
1987-05-20,0.240472674369812
1987-05-21,0.24486522376537323
1987-05-22,0.23772773146629333
1987-05-26,0.240472674369812
1987-05-27,0.240472674369812
1987-05-28,0.25529661774635315
1987-05-29,0.2531006932258606
1987-06-01,0.24815915524959564
1987-06-02,0.24706123769283295
1987-06-03,0.24870824813842773
1987-06-04,0.24706123769283295
1987-06-05,0.2399235963821411
1987-06-08,0.2410215437412262
1987-06-09,0.23937463760375977
1987-06-10,0.22729624807834625
1987-06-11,0.21411995589733124
1987-06-12,0.2157668024301529
1987-06-15,0.2157668024301529
1987-06-16,0.22015878558158875
1987-06-17,0.22784526646137238
1987-06-18,0.23031572997570038
1987-06-19,0.22949230670928955
1987-06-22,0.22784526646137238
1987-06-23,0.22564928233623505
1987-06-24,0.23004135489463806
1987-06-25,0.22949230670928955
1987-06-26,0.23004135489463806
1987-06-29,0.22894322872161865
1987-06-30,0.22400245070457458
1987-07-01,0.22510038316249847
1987-07-02,0.21960978209972382
1987-07-06,0.21411995589733124
1987-07-07,0.19819800555706024
1987-07-08,0.20478644967079163
1987-07-09,0.2102763056755066
1987-07-10,0.213021919131279
1987-07-13,0.2179628610610962
1987-07-14,0.23059020936489105
1987-07-15,0.22455134987831116
1987-07-16,0.22400245070457458
1987-07-17,0.22455134987831116
1987-07-20,0.21851177513599396
1987-07-21,0.2179628610610962
1987-07-22,0.21960978209972382
1987-07-23,0.2146688550710678
